temperature,humidity,rainfall,label
27.8262623,88.73100226,56.68833819,cowpeas
28.70562673,81.59200689,59.87065439,cowpeas
28.6362812,84.61431076,48.48319335,cowpeas
28.28511547,88.4393979,48.56690235,cowpeas
27.60887393,86.13316408,43.80041104,cowpeas
28.60901145,86.99495766,36.94616965,cowpeas
29.24598976,84.80084105,53.43228915,cowpeas
28.62911222,89.1148059,50.49913241,cowpeas
29.57329479,88.07505524,45.04467075,cowpeas
27.82684262,87.16679147,58.37249772,cowpeas
29.8757015,83.14796296,40.12044158,cowpeas
27.33684386,88.50229102,51.09802625,cowpeas
29.83040388,89.30428305,58.86687093,cowpeas
28.2753171,82.76020821,56.04995423,cowpeas
29.86860065,85.99127934,58.41394143,cowpeas
29.5888162,89.9939693,54.96121262,cowpeas
28.07219563,82.9116472,49.61865305,cowpeas
27.84026517,89.99615558,52.84626009,cowpeas
27.10818093,87.4512669,55.03723979,cowpeas
27.68515114,81.94268594,54.62243308,cowpeas
29.34594634,85.60472562,59.03629954,cowpeas
28.36319404,84.8593608,52.93031105,cowpeas
27.65280218,89.80650642,56.52558045,cowpeas
27.31372793,85.44815232,53.15223123,cowpeas
27.06909959,86.89934108,50.46746116,cowpeas
28.06642822,85.91625451,39.23831035,cowpeas
27.73329078,81.13903037,44.17580911,cowpeas
27.53632932,89.92908171,45.48591922,cowpeas
29.66461594,84.28187572,56.09542002,cowpeas
29.9145443,85.85384444,41.39081525,cowpeas
28.36363858,87.59810657,57.99524359,cowpeas
29.46416042,87.60890009,43.15411472,cowpeas
29.73013036,82.89166381,50.91511275,cowpeas
27.46852989,87.17649,43.78420984,cowpeas
27.77076285,87.09979549,49.50812624,cowpeas
29.12939524,88.48312598,36.45012824,cowpeas
27.10606808,89.89593328,37.45680611,cowpeas
28.88078945,86.94206817,53.79732545,cowpeas
28.14720892,83.8001509,37.44800463,cowpeas
29.89129144,80.14487166,54.7960127,cowpeas
27.41503453,80.98004661,40.53173216,cowpeas
29.27308605,89.4875022,50.9246554,cowpeas
29.65296893,88.48587386,56.01913159,cowpeas
28.44524991,82.67639542,58.18713162,cowpeas
27.96235681,83.97586797,48.9366954,cowpeas
29.25649321,81.97952224,42.02483277,cowpeas
28.36291385,88.00989267,43.05130077,cowpeas
27.62749466,86.49366929,39.26137642,cowpeas
28.66086349,86.12194568,50.01534317,cowpeas
29.2114218,87.11497805,51.53848218,cowpeas
29.40889385,86.16063492,53.35486977,cowpeas
28.02952623,84.8845732,36.12042927,cowpeas
28.08657178,80.35005927,38.14476781,cowpeas
29.16174608,80.28038146,40.16545979,cowpeas
29.8596912,80.03499648,50.66487502,cowpeas
29.06631494,83.6869203,43.95183726,cowpeas
27.38538997,88.66663953,58.29933073,cowpeas
27.93034941,85.42058715,43.25095608,cowpeas
29.2808618,81.8009244,44.47427436,cowpeas
28.9973145,83.78911515,59.84499208,cowpeas
27.92678579,86.5543196,43.4826194,cowpeas
28.5474135,88.9570454,49.4897245,cowpeas
29.36488409,89.1886954,48.30159325,cowpeas
28.56149805,83.63802195,41.013132,cowpeas
28.43683487,87.91332682,43.12063289,cowpeas
28.79728147,80.45744422,44.30070517,cowpeas
28.7275267,89.12760359,58.52974279,cowpeas
27.95639663,83.52706038,43.25726752,cowpeas
28.17458662,83.69659318,37.2464655,cowpeas
28.77653519,86.69133979,56.12443206,cowpeas
28.438097,83.48991368,52.55469976,cowpeas
29.36792366,76.24900101,92.82840911,banana
27.33368994,83.67675197,101.0494791,banana
27.40053601,82.96221306,104.9378,banana
29.3159075,80.11585705,90.10978128,banana
26.05433004,79.39654531,113.2297373,banana
25.86632408,84.42379269,114.5357503,banana
27.00932084,80.18546798,97.32531705,banana
29.55054817,78.06762846,99.34482238,banana
26.28845991,83.390039,113.8729798,banana
29.16226551,76.16151562,100.0075679,banana
28.65003945,82.68752542,98.75084366,banana
29.07311132,76.50045221,100.1692639,banana
28.08166093,75.26429821,118.2761894,banana
27.1994597,78.8086068,99.72430835,banana
28.05484146,78.04602887,108.3957179,banana
25.14748006,83.34688193,98.66679427,banana
25.94019018,78.3422098,119.84797,banana
27.66752761,79.68542782,108.66464,banana
25.56703012,75.94067692,102.7867717,banana
28.6956201,82.54195839,116.1616839,banana
26.33544853,76.8532006,118.6858263,banana
25.93730186,78.89864446,98.21747528,banana
25.13686519,84.88394407,91.46442491,banana
27.50527651,80.79783998,105.0776992,banana
26.21009246,82.34429458,112.0700033,banana
29.10403455,79.19588629,92.07835761,banana
29.2440638,77.32017166,90.66727868,banana
25.56202173,77.38229006,93.10247183,banana
26.3985515,81.36028902,98.16752001,banana
28.09577643,77.79586769,109.5408614,banana
27.84767901,83.31110751,117.2878912,banana
27.39341554,81.4654833,94.31102057,banana
25.14517635,81.38204104,119.218154,banana
28.65456263,79.28693687,102.4633775,banana
29.16093424,76.67484233,109.575944,banana
27.57278064,82.0638878,91.34276507,banana
25.40909896,82.36208097,112.9794804,banana
25.99069521,83.33983116,112.0777152,banana
26.29039046,81.06003778,118.6730366,banana
29.14827211,78.71024836,117.536781,banana
26.59743595,79.35898915,107.3944717,banana
25.36059237,75.03193255,116.5531455,banana
29.12036889,80.18080728,112.3982055,banana
27.53911354,77.25629897,110.3262123,banana
29.66727337,83.51014178,110.2511102,banana
25.05802193,84.97323747,110.4408803,banana
25.86824781,78.52399914,116.3019555,banana
25.85036988,81.95580471,119.0856171,banana
26.51682337,77.79913575,108.8547508,banana
28.66725136,79.59242542,118.2583441,banana
28.14938935,81.54448882,91.40508414,banana
26.42313317,83.6995044,95.12322062,banana
26.59386409,81.40740301,109.9825551,banana
27.71822477,76.57853189,102.2099836,banana
28.98333432,82.95958244,109.022564,banana
29.42017919,83.96754496,117.229079,banana
27.39872329,81.10523402,112.1355384,banana
26.4020227,84.41007614,111.0162259,banana
27.81251452,82.69285419,99.20961514,banana
25.19640218,83.55829874,115.8586081,banana
28.31193338,75.77363772,119.695765,banana
25.90113128,80.47152737,110.10323,banana
27.48612983,76.11239849,109.2768851,banana
29.38254012,83.50423735,109.2486647,banana
29.22118628,81.08183635,108.8616474,banana
27.09062164,81.33506906,110.1331182,banana
26.12643374,81.81365007,104.4812858,banana
29.01207743,77.95192527,90.43495443,banana
27.96799119,79.28625709,119.4765557,banana
28.0764455,76.05522115,118.9923573,banana
25.16278237,84.97849241,90.94554618,banana
25.78749808,84.51194224,114.2005455,banana
25.34119774,84.47321314,91.06493353,banana
29.44795403,78.34971537,96.45042585,banana
26.47522633,78.51833782,113.1161095,banana
27.39489579,83.31172003,92.78133617,banana
25.08347445,80.261731,94.32961456,banana
26.6719835,76.48541655,91.73358569,banana
25.44926208,79.49221962,100.6619171,banana
28.22776705,80.6430384,98.00403016,banana
28.1279509,77.48247073,103.5045395,banana
28.9470467,82.1888998,95.83016448,banana
27.96236771,84.15403614,97.55986676,banana
28.00316034,78.90085998,94.68180316,banana
29.1400919,80.1190228,90.45142867,banana
27.9122104,83.36307683,90.24211529,banana
25.43480512,81.53977797,96.47800391,banana
28.55980972,84.51602322,111.0843029,banana
26.59580783,82.99556744,100.5123341,banana
27.19711623,77.3970629,99.46950465,banana
25.29391516,79.29122198,105.4220251,banana
29.90888522,76.98740841,91.99964712,banana
27.94972463,76.63713353,109.0921631,banana
25.01018457,78.76260938,108.3690513,banana
29.21144871,84.70189923,108.5501443,banana
27.35911627,84.54625006,90.81250457,banana
28.0106804,76.52808057,103.7040783,banana
28.67208915,82.20793613,94.37987496,banana
27.34585147,78.4873835,92.15524332,banana
29.50704598,78.20585613,98.12565829,banana
29.73770045,47.54885174,90.09586854,mango
33.55695561,53.72979826,98.67527561,mango
27.00315545,47.67525434,95.85118326,mango
33.56150184,45.53556603,95.70525913,mango
35.89855625,54.25964196,92.19721736,mango
34.17719782,50.62161586,98.00687989,mango
30.01592643,53.19212381,97.72843182,mango
31.74592134,45.16127859,93.75441586,mango
35.99009679,52.22780489,95.3713484,mango
31.86641378,52.19331595,98.46768642,mango
27.75518664,52.34605806,94.11213345,mango
34.72413192,51.4271781,97.31258083,mango
27.53907547,53.63549533,99.35408185,mango
27.69637763,48.5622488,89.85646496,mango
27.25373364,52.66319725,91.87312479,mango
30.33723921,48.88704844,94.42850522,mango
31.85744939,45.53106268,91.55845821,mango
35.39986338,49.45962621,97.41054011,mango
29.80747243,52.13797867,95.74606104,mango
34.16438906,54.16482251,98.33351125,mango
28.93270187,47.94053996,99.9834242,mango
27.98392787,53.33018851,99.61465679,mango
31.20478173,54.49960506,94.62954663,mango
32.13409675,50.52559148,98.63333684,mango
28.91862016,48.13974548,97.01331604,mango
31.09779147,47.41196659,90.28624348,mango
34.73823882,49.08864345,90.65022183,mango
29.98080499,49.48613279,91.82271568,mango
33.80398664,46.12866113,90.82549241,mango
30.07202564,50.96040505,92.09609766,mango
27.92063282,51.77965917,100.2585673,mango
31.40948821,49.21729127,92.99739415,mango
35.7877738,51.94190321,100.2160615,mango
33.36140093,45.02236377,98.81596545,mango
35.96054636,48.69677802,98.00644238,mango
28.33333307,51.39586505,91.67241761,mango
32.27652024,50.19368841,95.99487068,mango
31.99490489,50.84881347,97.38741498,mango
27.58258929,48.56916221,95.8445641,mango
29.38471637,45.88744691,100.8124659,mango
32.38697531,53.2328243,90.21633216,mango
30.91471455,49.92963856,90.14047759,mango
35.37775595,45.58110023,97.41586402,mango
32.32362177,52.5896771,93.36718816,mango
28.22373428,47.40519056,97.76832322,mango
27.27433181,47.16808054,95.257992,mango
27.10710832,50.70880979,92.37238878,mango
34.89226666,48.75613373,91.63074547,mango
33.7462686,48.50387598,92.26439205,mango
27.3511056,54.43945147,96.27792547,mango
32.89300162,52.61323969,94.49161372,mango
35.38598705,51.42664176,90.29643888,mango
27.5529736,47.90859131,90.40332704,mango
32.82141065,47.45553843,90.89173106,mango
30.17294105,51.0845903,95.23444287,mango
29.26382931,54.82257868,100.7586226,mango
32.06097197,51.08494181,96.59816497,mango
28.69818144,47.71875722,99.642454,mango
29.14305008,49.40983294,97.55155537,mango
28.3471611,53.53903102,90.40260445,mango
27.67256197,45.41692012,92.84991507,mango
28.1218093,46.16888595,93.30247448,mango
30.79375683,46.69536813,92.21318555,mango
28.89409382,54.80750249,94.76322976,mango
33.33024826,45.61143594,98.28583013,mango
27.78912455,53.96886679,91.01152997,mango
31.65333432,48.20662669,91.09745581,mango
29.75150773,46.73723302,91.405983,mango
31.32995611,50.22287593,89.78216168,mango
35.63627319,48.97047762,97.51952041,mango
31.66524687,51.98594645,89.98024312,mango
32.26935342,53.56092806,95.94035356,mango
27.81005614,51.59445462,95.89898581,mango
34.58561471,50.34035336,100.3060719,mango
31.27180992,52.23810152,89.74409017,mango
33.93679864,52.72170281,97.4611918,mango
31.09154239,47.02058367,91.46664318,mango
31.89356292,49.02450149,89.59371481,mango
32.45465292,50.69693751,95.04871605,mango
35.47478322,47.97230503,97.79072474,mango
27.32961444,49.30347234,93.53197359,mango
30.90225239,49.95955487,91.77522598,mango
29.09382275,45.5661059,96.23520043,mango
30.02086169,46.78393776,96.63721027,mango
34.13072188,51.25786185,96.38808001,mango
33.44619894,53.05980465,98.05089394,mango
35.3915464,52.48823147,91.22881052,mango
31.53356352,53.06009323,98.57025046,mango
30.7645515,47.93791463,90.38503469,mango
30.01821337,50.0983181,96.08745082,mango
31.32863689,47.59319575,94.67344737,mango
33.88004781,54.39416048,89.29147581,mango
28.07802689,54.9640534,97.45373619,mango
35.53845018,52.94641947,91.54560427,mango
28.70595247,50.44030129,95.8946444,mango
31.48451729,48.77926304,93.17221967,mango
27.69819273,51.41593238,100.7720705,mango
30.41235793,52.48100602,93.92375879,mango
32.17752026,54.01352682,91.88766069,mango
32.6112614,47.74916499,91.10190759,mango
29.99677232,81.54156612,67.12534492,grapes
30.7280404,82.42614055,68.38135469,grapes
32.44577836,83.88504863,68.73932528,grapes
37.46566825,80.65968681,66.83872293,grapes
22.03296178,83.74372787,65.34440794,grapes
39.64851881,82.21079946,70.39906054,grapes
16.77557314,82.75241875,66.76285469,grapes
12.14190714,83.56812483,69.63122027,grapes
12.7567962,81.62497448,66.77844567,grapes
39.04071989,80.18393287,73.88467027,grapes
39.70772192,82.68593454,74.91506217,grapes
9.467960445,82.29335466,66.02765219,grapes
29.58748357,80.91934392,68.06417307,grapes
17.82803682,80.96093443,65.84748763,grapes
8.825674745,82.89753705,67.235765,grapes
27.83487131,83.51444973,73.02882766,grapes
11.02105378,80.55557235,68.23963161,grapes
17.5862944,80.84806564,71.4065452,grapes
19.89363946,82.73366439,69.66256816,grapes
29.93707596,81.77713468,65.52279323,grapes
36.73126647,80.58931938,72.24230804,grapes
20.42094753,81.54185044,66.93065667,grapes
25.51939719,83.98351748,69.17281221,grapes
30.50734778,82.71775569,70.08200379,grapes
18.4269936,80.55625868,69.75734306,grapes
12.087022,83.59398734,68.66813363,grapes
23.60115364,82.48336987,73.23901752,grapes
12.80000387,81.20876367,67.10439401,grapes
38.06099482,82.24729637,65.70148216,grapes
39.06555518,82.03812973,69.30772897,grapes
33.78372897,81.16314317,74.53557341,grapes
16.76201707,82.00335557,73.28712806,grapes
35.89307536,82.66850729,66.53946559,grapes
21.01245395,81.17931863,66.38448261,grapes
10.89875873,80.01639435,68.69420397,grapes
16.36251869,83.00471609,71.55665483,grapes
20.28370163,81.32235739,71.06611222,grapes
25.11108456,83.25447587,73.01026829,grapes
33.4641162,83.86742974,67.92204319,grapes
11.7976469,80.86325389,65.06962486,grapes
11.36300891,80.03100049,71.18289431,grapes
25.23542319,80.68700527,67.03840888,grapes
15.99050693,81.23966573,74.40198861,grapes
22.4359017,80.18612085,65.3973168,grapes
34.76086052,81.03544763,65.70430027,grapes
31.11047251,83.34010951,71.43001582,grapes
28.57828803,80.95628959,73.34232097,grapes
41.18664903,81.01783402,68.68895899,grapes
27.02766138,83.17093908,70.95666003,grapes
21.19339319,82.33098331,74.62834921,grapes
10.38004759,83.44518113,67.3917379,grapes
31.3115978,82.56407013,65.01095312,grapes
20.46657776,80.97598029,71.29813872,grapes
29.36947679,81.53996362,66.13442813,grapes
10.72302459,80.02130636,65.2982112,grapes
14.97846952,80.49979873,71.63437433,grapes
15.3246651,81.67215994,71.60102999,grapes
18.73932187,81.12109244,73.55807954,grapes
19.3642553,83.36094029,67.15094741,grapes
41.20733624,81.61051026,65.90227462,grapes
33.34214482,82.51034633,70.68098614,grapes
23.81995682,80.12211649,67.2739864,grapes
40.66012294,81.24995984,74.03030056,grapes
11.82768186,80.2827185,74.10225057,grapes
13.28504331,83.54193816,65.80006004,grapes
35.83089092,83.32560104,73.67984885,grapes
26.18159716,81.03886263,66.05911698,grapes
24.57558351,80.70695797,69.706113,grapes
29.67229086,83.71498986,66.48490371,grapes
39.37102553,81.25353895,74.08101744,grapes
17.66558428,82.92903419,69.8671263,grapes
24.06679352,82.66396666,69.81855775,grapes
15.31413469,80.09711412,74.82144653,grapes
21.77466746,80.54942557,69.39630398,grapes
26.91624843,80.76838926,69.30927185,grapes
41.65602996,82.22118237,74.19664838,grapes
17.98667801,81.17712085,72.37127689,grapes
29.12033769,82.79092939,68.8503047,grapes
34.38922481,83.18392806,71.03001556,grapes
41.36106301,82.79782954,69.92107482,grapes
35.12158265,82.26890793,69.71518491,grapes
19.6491772,80.15215777,73.69529586,grapes
16.27852801,82.94270065,66.57462809,grapes
21.11903604,80.63399198,69.27779761,grapes
19.2077707,82.9042841,66.83113717,grapes
25.96308415,82.57813624,70.31782647,grapes
25.67385024,81.6212135,74.10919422,grapes
41.94865736,81.15595212,73.06862952,grapes
11.18994268,80.8084305,66.34234944,grapes
17.5438296,82.94703302,73.77063744,grapes
13.05809741,80.28297993,70.75633584,grapes
9.724457611,83.74765639,74.46411148,grapes
27.92004934,82.93262435,69.92092839,grapes
9.535585543,80.73112694,69.44115171,grapes
13.42988625,80.06633966,71.40043037,grapes
9.851242629,80.22631717,68.42802444,grapes
24.97256132,82.72828653,66.70016285,grapes
27.23708304,82.94573346,70.42508897,grapes
18.70679077,83.4795292,66.5964488,grapes
9.949929082,82.55138983,66.00817551,grapes
26.47330219,80.92254421,53.65742581,watermelon
25.18780042,83.44621709,46.87420883,watermelon
25.29954705,81.77527562,57.04147057,watermelon
24.74631269,88.30866319,57.95826144,watermelon
26.58740671,81.32563243,41.87540028,watermelon
24.53442564,88.989272,49.11618732,watermelon
26.0713757,88.7285657,57.79652846,watermelon
25.96534238,89.77076659,59.46338556,watermelon
26.22338015,85.34866045,54.60159289,watermelon
24.41311871,89.81574032,44.07843475,watermelon
26.49195283,80.04678201,57.72799157,watermelon
24.04355803,84.18406764,53.78929956,watermelon
25.5421695,83.31883376,57.57343233,watermelon
26.74550678,83.9195902,40.794305,watermelon
25.7131428,80.22972777,43.08961827,watermelon
25.76484262,84.1726996,44.22066914,watermelon
26.79489868,89.64815231,57.74091817,watermelon
24.9004602,89.73524177,57.44942094,watermelon
26.80750629,88.22874955,58.79889057,watermelon
25.11189154,80.02621335,44.20656987,watermelon
26.2148837,87.6883982,59.65590798,watermelon
24.9103226,86.97190046,49.48575692,watermelon
25.79448878,84.26830701,56.45229202,watermelon
25.26931156,87.55055105,40.12650421,watermelon
25.76402693,87.5931128,46.05122728,watermelon
25.85483596,89.13163965,46.85176955,watermelon
24.33528185,81.44030363,48.32113628,watermelon
25.37601283,80.99313508,57.23028471,watermelon
24.86094646,85.05318563,55.29563514,watermelon
24.71885473,88.94568335,48.45978627,watermelon
24.21495706,84.20576992,48.01138482,watermelon
25.81692236,82.043255,54.82963379,watermelon
24.47018505,84.16390229,57.26773002,watermelon
24.13078816,84.84494575,51.19470197,watermelon
26.1793464,86.52258079,49.43050977,watermelon
26.17668721,86.7295205,53.33484977,watermelon
26.03867719,84.6378378,44.3993381,watermelon
26.53259325,82.39053979,54.30660782,watermelon
26.81938687,87.8274604,46.06193778,watermelon
25.50405534,81.40297428,48.47833278,watermelon
26.20234499,80.38266489,56.47941847,watermelon
25.13735887,89.28272716,43.52897517,watermelon
25.92030221,83.47202566,42.10681516,watermelon
26.6634609,89.98405233,57.40847165,watermelon
24.06731461,81.64075303,51.75212401,watermelon
24.6774157,82.75411437,57.05709413,watermelon
26.11440416,87.64081095,58.48160844,watermelon
26.81530456,87.65694462,55.74073582,watermelon
25.15623099,80.27525115,55.49541453,watermelon
25.2801372,83.15393658,49.29456609,watermelon
26.22005978,80.90127035,49.08553937,watermelon
24.92093261,80.61750795,50.55710813,watermelon
26.21667586,81.01009354,54.65423596,watermelon
26.81383586,87.21986949,51.70497792,watermelon
24.31334971,87.47409052,48.11248366,watermelon
24.29105004,88.04541346,51.26046418,watermelon
24.42998931,86.33904774,48.58241822,watermelon
25.66576039,88.6984228,54.22722466,watermelon
25.07803672,83.46230461,56.39962921,watermelon
24.88910524,85.87059083,51.70699144,watermelon
25.42900869,82.91481799,56.34144589,watermelon
24.37118217,87.1269128,44.63907691,watermelon
26.4930645,88.59143088,46.06382209,watermelon
25.83202912,89.00481725,45.24690619,watermelon
24.41592661,89.39655519,40.32161859,watermelon
24.37190239,81.2514818,44.20899581,watermelon
24.24782473,83.03687902,54.7657624,watermelon
24.64458469,85.49938185,48.31219031,watermelon
24.89681131,86.10782926,53.14626213,watermelon
25.41864024,81.12122989,49.52320689,watermelon
26.26028739,86.14585891,58.97878791,watermelon
24.90123934,87.20772913,46.59207341,watermelon
24.84740848,89.20454622,59.67927244,watermelon
26.98212846,86.70068316,42.91292205,watermelon
26.90435747,86.25426228,59.75980023,watermelon
25.86475496,86.67468041,41.16554802,watermelon
26.70607759,81.14149505,51.51033554,watermelon
26.44019475,80.91934337,47.81847573,watermelon
26.283443,84.42478917,50.78669728,watermelon
26.84366082,83.85039964,40.228644,watermelon
26.03967219,83.9862443,43.87712348,watermelon
24.92994759,85.00802358,48.75859458,watermelon
25.50736962,84.24340241,44.2068997,watermelon
25.4438391,87.9392312,57.51549686,watermelon
26.12588914,86.5507939,40.71210074,watermelon
25.10474753,87.5267616,59.26519444,watermelon
26.27520631,86.63249555,54.38748495,watermelon
26.27061608,83.09194521,46.76837499,watermelon
26.73690828,87.82430156,47.46447019,watermelon
25.04746944,85.5667282,56.72496677,watermelon
24.69368934,85.56967628,48.99390828,watermelon
24.54356968,84.60808277,42.00660251,watermelon
25.89762315,81.96664832,54.49960057,watermelon
26.6333118,84.31756844,56.31866159,watermelon
25.35794749,80.45846265,47.72078245,watermelon
25.28784623,89.63667876,58.28697664,watermelon
26.63838589,84.69546874,48.32428609,watermelon
25.3310446,84.30533791,41.53218699,watermelon
26.89750174,83.89241484,43.97193745,watermelon
26.98603693,89.4138489,58.54876687,watermelon
22.75088787,90.69489172,110.4317855,apple
23.8494014,94.34814995,114.0512495,apple
22.60800988,94.58900601,116.0396587,apple
21.18667419,91.13435689,122.233323,apple
23.41044706,91.69913296,116.0777931,apple
22.86006627,93.12859895,117.7296726,apple
22.48403042,93.40819246,105.5473627,apple
22.02775403,92.96129462,121.1349176,apple
21.91191314,91.68748063,117.0761277,apple
23.71059131,93.27392415,112.6676589,apple
21.37784654,92.72043743,106.1417017,apple
22.84852833,94.32130209,123.5977843,apple
23.1094265,92.79630809,108.183792,apple
23.25230817,94.54128292,105.3558408,apple
23.67287749,90.4935574,104.2298028,apple
23.76881552,90.59810302,102.2648546,apple
23.34386401,91.47684705,104.4267991,apple
22.63946441,90.18451645,108.3405879,apple
22.45696744,94.76285385,114.8407725,apple
22.96388477,93.58065995,104.6472986,apple
21.07273439,93.56585985,107.8737015,apple
22.44075021,92.70785115,121.4977331,apple
22.71271308,90.45261746,109.8852597,apple
21.70416965,93.44006288,115.1781396,apple
22.43324518,92.48667725,119.1025189,apple
21.25941052,92.84416234,109.0658471,apple
22.9215706,94.89613443,105.6941544,apple
22.81212536,91.51861705,107.855225,apple
21.12152071,90.6878768,102.8017203,apple
21.11478672,90.31528693,104.5086618,apple
23.59997268,90.97597665,107.1728191,apple
23.12652652,94.71203306,108.6211833,apple
22.98458907,93.3204487,122.1952483,apple
22.12659387,90.97818277,104.5412275,apple
22.53779727,91.48135786,101.8474768,apple
22.49095104,91.70292746,124.3915101,apple
22.35548159,94.47811755,116.7366261,apple
22.20700989,93.50574163,120.1593771,apple
22.44516988,94.73763514,107.1843273,apple
22.76643029,92.12438519,120.4359949,apple
22.19109412,90.02575116,112.3126628,apple
23.6119202,91.70293849,123.5900822,apple
23.86087054,94.92048112,105.0241329,apple
21.42177231,92.62665309,102.8045658,apple
22.36629253,90.78572467,124.9831618,apple
23.99686172,91.61001707,117.6102915,apple
21.80129837,92.73446667,120.0586671,apple
23.80436344,92.80441624,100.6192543,apple
23.71475278,91.53331177,121.8961665,apple
23.34467359,90.37981478,112.8954016,apple
22.31253665,90.03577124,113.0688155,apple
23.50201428,92.21083961,107.9868949,apple
23.46260321,91.45665004,111.7763395,apple
23.06204373,92.39544055,114.7399101,apple
22.47420512,91.22759742,124.2179699,apple
22.69780133,92.82223419,105.0508234,apple
23.66682067,93.90191078,105.4004751,apple
22.50050273,92.45878335,100.9343903,apple
23.83053666,90.84422164,109.5966791,apple
23.64142354,93.74461474,116.6912176,apple
21.41363812,92.99124545,118.3979065,apple
22.85267372,94.5764581,117.5314026,apple
22.98208095,93.84505029,109.5852253,apple
21.19909519,90.80819418,103.6838922,apple
23.87192332,90.49939035,103.0548094,apple
21.0365275,94.33919546,114.7412734,apple
22.61711614,93.51978375,116.9256766,apple
21.45278675,90.74531921,116.7036582,apple
22.81227579,92.12992101,109.3383552,apple
21.98141856,91.12719303,115.4789148,apple
22.52709326,92.54780429,115.3830068,apple
22.35628673,91.92360477,107.7697413,apple
21.19852186,92.15595143,105.8554351,apple
23.8812458,93.45067555,104.9116663,apple
22.78234161,94.36803516,122.1449949,apple
22.19055385,92.43764169,121.6622761,apple
22.91430043,90.70475565,118.6044645,apple
23.08950736,90.22507299,108.2166601,apple
21.72484506,92.83975602,121.6961761,apple
22.44307715,91.59234006,102.5565807,apple
21.1316077,91.95769858,122.5391946,apple
22.71750705,92.25479855,107.0289866,apple
23.75033085,92.88160462,117.6602827,apple
23.76121837,93.661643,100.825956,apple
22.13450646,94.67695747,112.9203223,apple
21.17089176,90.23730166,123.6495149,apple
22.36238282,91.15761594,118.6832725,apple
22.77856513,92.70124029,113.7759219,apple
21.22503442,90.09877774,113.9760462,apple
23.15791104,90.34396882,110.712841,apple
22.42776057,93.91722423,102.7230739,apple
23.64082979,90.95257927,116.7431319,apple
22.29423493,90.69033986,122.7418744,apple
23.35225078,90.90054697,113.0381382,apple
22.03911546,94.58075845,110.9804014,apple
23.80593812,92.48879468,119.6335548,apple
22.31944084,90.85174383,100.1173443,apple
22.14464104,93.82567435,120.6310784,apple
23.65167552,94.50528753,115.3611268,apple
22.16939473,90.27185592,124.4683112,apple
15.78144173,92.51077745,119.035002,orange
26.03097313,91.50819306,101.2847738,orange
13.36050601,91.35608208,111.2266885,orange
18.87957654,92.04304496,114.6659511,orange
29.47741671,91.57802915,111.1727497,orange
28.06903173,92.91487288,114.1339416,orange
25.66901098,92.04670813,112.5424199,orange
29.77149434,92.00719952,114.4161786,orange
30.55472573,90.90343769,106.0711985,orange
23.96147583,90.26408017,102.6958703,orange
23.98289638,91.5473145,118.4901697,orange
25.26052689,90.31153735,117.3695296,orange
31.08368929,90.14362642,109.6894658,orange
14.78003032,91.22062116,100.1961762,orange
26.56608303,94.45239715,116.3796525,orange
24.85903405,94.39000473,111.7803734,orange
34.51465139,93.63812684,103.5684926,orange
24.12188673,90.72351622,102.835632,orange
23.85340379,90.10522549,103.923226,orange
24.60297538,91.28408653,111.2948115,orange
15.63211033,94.25966183,101.4705704,orange
19.33516809,91.97978938,116.450422,orange
28.2620488,91.98317355,105.2132259,orange
22.67594476,93.36348717,110.3332655,orange
21.03200078,92.9641969,110.6823944,orange
33.23453301,91.06053924,115.7659902,orange
22.30318989,92.15987039,117.3688104,orange
11.50322938,94.8933184,115.5683776,orange
14.34320488,94.35734702,110.2223123,orange
33.1056981,93.48447453,119.1709113,orange
30.49183837,90.4582865,113.3302105,orange
30.25578031,92.03272799,116.7173125,orange
12.22816189,90.26457428,108.4161706,orange
10.01081312,90.22399223,119.3941064,orange
22.79196751,90.60901895,116.5084074,orange
20.18432263,90.65458473,116.8130969,orange
30.72119881,94.01331956,106.8118019,orange
24.35590861,92.39651663,119.6946577,orange
21.21306973,91.35349216,112.9834361,orange
10.78689755,91.38411917,117.5293447,orange
11.89925671,91.34663797,103.5771468,orange
22.56664172,93.37488907,109.8585753,orange
18.86883219,93.24688124,119.3936976,orange
17.34083741,93.04897191,112.7194284,orange
34.90665289,92.87820148,102.1906333,orange
24.53610067,91.90997228,115.9787989,orange
13.8377282,91.74780462,107.9873218,orange
22.3551049,93.52211892,101.5164589,orange
34.74004942,93.12316972,100.1967854,orange
11.54785707,94.14861001,108.8289171,orange
23.13338811,91.94670335,104.4224145,orange
29.98364695,94.55239717,115.3560318,orange
20.87947369,90.93756231,102.4550786,orange
17.24944623,91.13772765,112.5090516,orange
15.83388699,91.68293851,109.7571416,orange
23.01014302,91.11764246,112.6738296,orange
16.39624284,92.18151927,102.944161,orange
24.45132792,93.10527686,109.4711098,orange
31.87859192,91.15248149,105.3437825,orange
31.34920143,91.48247612,109.1549823,orange
18.05142392,90.03969587,111.7793889,orange
30.84835031,92.86773675,107.4142681,orange
22.45616931,91.52781832,118.0069295,orange
13.70319166,90.95589386,106.2944879,orange
20.48954522,93.72485075,111.8391951,orange
13.20844373,94.02769434,106.2696156,orange
32.31944397,93.67804556,117.6236473,orange
20.68185224,90.91510525,109.7513927,orange
31.52675982,90.50621806,113.1169398,orange
25.35467646,91.81183218,116.7555937,orange
17.66545409,91.69865887,110.6857506,orange
12.59093977,91.81668769,119.3916718,orange
